scientific_name,longitude,latitude,gbif_id,locality,occurrence_status,individual_count,year,basis_of_record,institution_code
Brachyramphus marmoratus,-121.835473,36.973122,4516730905,NA,PRESENT,NA,2024,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-121.805282,36.989586,1990436992,NA,PRESENT,NA,2014,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.05669,37.018147,1181558059,SCZ FBMP RINC 5,PRESENT,2,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.11409,37.017563,1182264456,Smith Grade Road at Majors Creek,PRESENT,2,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.131645,37.076603,1181559444,SCZ FBMP LEMP 1,PRESENT,2,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.11542,37.08247,977173485,Fall Creek Unit of Henry Cowell SP - Truck Trail (old growth),PRESENT,1,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.11542,37.08247,977173280,Fall Creek Unit of Henry Cowell SP - Truck Trail (old growth),PRESENT,2,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.11542,37.08247,1181552686,Fall Creek Unit of Henry Cowell SP - Truck Trail (old growth),PRESENT,1,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.203964,37.088597,1265904222,NA,PRESENT,NA,2016,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.21166,37.093791,1453248472,NA,PRESENT,NA,2016,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.218131,37.099522,2850708094,NA,PRESENT,NA,2020,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.26767,37.132378,272185619,Rancho Del Oso - Owl WA 1,PRESENT,2,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.26767,37.132378,271113764,Rancho Del Oso - Owl WA 1,PRESENT,2,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.26787,37.13379,277551897,Rancho Del Oso - Waddell Forks,PRESENT,2,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.26835,37.137466,278050544,Big Basin SP - Owl WW 2,PRESENT,1,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.226753,37.141325,1901038505,NA,PRESENT,NA,2018,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.257965,37.14599,2076935170,Big Basin SP--McCrary Ridge Trail,PRESENT,1,2017,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.257965,37.14599,2060347133,Big Basin SP--McCrary Ridge Trail,PRESENT,1,2017,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.30519,37.14872,1182264464,Cascade Creek,PRESENT,NA,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2217,37.16039,953981294,Big Basin SP - Pine Mtn Trail 2,PRESENT,2,1987,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.227165,37.160725,3282512626,Big Basin Redwoods State Park - East Fork Waddell #2,PRESENT,2,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.227165,37.160725,3208219471,Big Basin Redwoods State Park - East Fork Waddell #2,PRESENT,3,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22678,37.161777,3202270669,Big Basin Redwoods State Park - East Fork Waddell #1,PRESENT,2,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.230225,37.162895,278106365,SCZ FBMP MCAB 4,PRESENT,5,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.230225,37.162895,278106364,SCZ FBMP MCAB 4,PRESENT,5,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22063,37.163807,277720573,Big Basin SP - Owl BL 8,PRESENT,1,2006,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21455,37.16412,3281255554,Big Basin Redwoods State Park - Blooms Creek Campground,PRESENT,1,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22897,37.164124,4302895735,Big Basin SP--wastewater treatment facility (no public access),PRESENT,1,2022,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22768,37.16506,272517073,BBS 14-319 Stop 1,PRESENT,3,1997,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22768,37.16506,1412235198,BBS 14-319 Stop 1,PRESENT,2,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2323,37.16531,278111788,SCZ FBMP MCAB 5,PRESENT,7,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2323,37.16531,278101987,SCZ FBMP MCAB 5,PRESENT,7,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.208694,37.165855,278071604,Big Basin SP - Blooms Creek MAMU station,PRESENT,1,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.208694,37.165855,277557834,Big Basin SP - Blooms Creek MAMU station,PRESENT,2,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.208694,37.165855,277331410,Big Basin SP - Blooms Creek MAMU station,PRESENT,3,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.208694,37.165855,271081939,Big Basin SP - Blooms Creek MAMU station,PRESENT,1,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.208694,37.165855,271078330,Big Basin SP - Blooms Creek MAMU station,PRESENT,4,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.208694,37.165855,1404618225,Big Basin SP - Blooms Creek MAMU station,PRESENT,NA,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.208694,37.165855,1404614575,Big Basin SP - Blooms Creek MAMU station,PRESENT,NA,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.208694,37.165855,1404610628,Big Basin SP - Blooms Creek MAMU station,PRESENT,4,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2138,37.167053,1402082735,Big Basin SP - Blooms-Sequoia Segment 1,PRESENT,NA,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2138,37.167053,1402075044,Big Basin SP - Blooms-Sequoia Segment 1,PRESENT,10,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2138,37.167053,1402071048,Big Basin SP - Blooms-Sequoia Segment 1,PRESENT,4,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2138,37.167053,1399912445,Big Basin SP - Blooms-Sequoia Segment 1,PRESENT,5,2006,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.2223,37.167397,271155009,Big Basin SP - lower Opal and lower Blooms Creeks,PRESENT,9,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21958,37.16765,4263828767,Big Basin SP--Blooms Creek Campground,PRESENT,2,2022,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21958,37.16765,272122594,Big Basin SP--Blooms Creek Campground,PRESENT,2,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21958,37.16765,1182264484,Big Basin SP--Blooms Creek Campground,PRESENT,2,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.249918,37.167609,2856476494,NA,PRESENT,NA,2020,HUMAN_OBSERVATION,iNaturalist
Brachyramphus marmoratus,-122.21363,37.168335,822523944,Big Basin SP--Sempervirens Campground,PRESENT,9,2012,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21363,37.168335,822500619,Big Basin SP--Sempervirens Campground,PRESENT,7,2012,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21363,37.168335,4391288107,Big Basin SP--Sempervirens Campground,PRESENT,2,2012,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21363,37.168335,4375868268,Big Basin SP--Sempervirens Campground,PRESENT,2,2022,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21363,37.168335,4345181454,Big Basin SP--Sempervirens Campground,PRESENT,1,2022,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21363,37.168335,4269153559,Big Basin SP--Sempervirens Campground,PRESENT,2,2022,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21363,37.168335,4259283346,Big Basin SP--Sempervirens Campground,PRESENT,2,2022,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.20831,37.168457,1343297299,BBSP - Shadowbrook Trail,PRESENT,1,2012,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22167,37.16847,580969460,BBS 14-319 Stop 2,PRESENT,1,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22167,37.16847,277806250,BBS 14-319 Stop 2,PRESENT,1,2006,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22167,37.16847,277742223,BBS 14-319 Stop 2,PRESENT,1,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22167,37.16847,272150162,BBS 14-319 Stop 2,PRESENT,4,1997,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22167,37.16847,1412235196,BBS 14-319 Stop 2,PRESENT,5,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,968646451,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,10,2013,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,961134055,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,8,2013,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,936061942,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,2,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,934494259,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,2,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,824323607,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,3,2012,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,822520347,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,2,2012,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,821823650,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,4,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,4358269094,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,4,1997,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,4284579854,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,1,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,4180816680,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,1,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,4180580686,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,1,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,4180515460,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,1,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,4180343242,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,1,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,4179908002,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,1,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,3540792492,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,4,1997,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,3537860915,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,NA,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,2796101481,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,2,2019,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,2676242297,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,2,2019,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,2185587846,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,3,2000,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,1779950197,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,4,2015,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,1411867798,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,1,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,1389076655,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,NA,1991,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,1182742428,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,NA,2014,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22138,37.168644,1181736795,Big Basin Redwoods SP (inland only)--please consider using more specific location,PRESENT,1,2014,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.23552,37.168594,580945768,BBSP,PRESENT,6,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.23552,37.168594,580914522,BBSP,PRESENT,9,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.23552,37.168594,278223132,BBSP,PRESENT,2,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22466,37.169926,579661399,SCZ FBMP BIGB 4,PRESENT,2,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22466,37.169926,579659599,SCZ FBMP BIGB 4,PRESENT,2,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.23028,37.17003,278108255,SCZ FBMP STST 1,PRESENT,1,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.23028,37.17003,277654724,SCZ FBMP STST 1,PRESENT,1,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,4392023916,Big Basin SP--Redwood Loop,PRESENT,2,2022,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,4377774989,Big Basin SP--Redwood Loop,PRESENT,2,2022,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,4352757259,Big Basin SP--Redwood Loop,PRESENT,2,2022,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,4327872385,Big Basin SP--Redwood Loop,PRESENT,4,2018,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,4305827320,Big Basin SP--Redwood Loop,PRESENT,3,2018,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,4296263867,Big Basin SP--Redwood Loop,PRESENT,1,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,4270959659,Big Basin SP--Redwood Loop,PRESENT,2,2022,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,4213474535,Big Basin SP--Redwood Loop,PRESENT,2,2022,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,3300370070,Big Basin SP--Redwood Loop,PRESENT,4,2020,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,3288634627,Big Basin SP--Redwood Loop,PRESENT,2,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,3277906219,Big Basin SP--Redwood Loop,PRESENT,2,2020,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,3273669484,Big Basin SP--Redwood Loop,PRESENT,20,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,3256364933,Big Basin SP--Redwood Loop,PRESENT,4,2020,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,3246111402,Big Basin SP--Redwood Loop,PRESENT,4,2020,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,3212316767,Big Basin SP--Redwood Loop,PRESENT,3,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,3210845950,Big Basin SP--Redwood Loop,PRESENT,2,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,3176373505,Big Basin SP--Redwood Loop,PRESENT,4,2020,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,3172672017,Big Basin SP--Redwood Loop,PRESENT,NA,2020,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,2770154420,Big Basin SP--Redwood Loop,PRESENT,4,2019,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,2769896317,Big Basin SP--Redwood Loop,PRESENT,2,2019,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,2718658862,Big Basin SP--Redwood Loop,PRESENT,4,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223564,37.170227,2686108820,Big Basin SP--Redwood Loop,PRESENT,2,2019,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22427,37.171177,961133044,Big Basin SP - Owl LO 4,PRESENT,1,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,959599271,Big Basin SP - Redwood Meadow,PRESENT,NA,1996,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,955925413,Big Basin SP - Redwood Meadow,PRESENT,8,2007,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,821414622,Big Basin SP - Redwood Meadow,PRESENT,20,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,821414106,Big Basin SP - Redwood Meadow,PRESENT,40,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,821412184,Big Basin SP - Redwood Meadow,PRESENT,30,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,821411509,Big Basin SP - Redwood Meadow,PRESENT,30,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,821408309,Big Basin SP - Redwood Meadow,PRESENT,20,1995,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,3650861326,Big Basin SP - Redwood Meadow,PRESENT,12,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,3635011869,Big Basin SP - Redwood Meadow,PRESENT,5,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,3574494626,Big Basin SP - Redwood Meadow,PRESENT,4,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,278043751,Big Basin SP - Redwood Meadow,PRESENT,7,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,277348756,Big Basin SP - Redwood Meadow,PRESENT,12,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,277306829,Big Basin SP - Redwood Meadow,PRESENT,3,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,277296739,Big Basin SP - Redwood Meadow,PRESENT,1,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,272083673,Big Basin SP - Redwood Meadow,PRESENT,3,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,271106485,Big Basin SP - Redwood Meadow,PRESENT,3,2009,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,1404610738,Big Basin SP - Redwood Meadow,PRESENT,11,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,1404609541,Big Basin SP - Redwood Meadow,PRESENT,NA,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,1404606900,Big Basin SP - Redwood Meadow,PRESENT,NA,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,1404603175,Big Basin SP - Redwood Meadow,PRESENT,4,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,1201893210,Big Basin SP - Redwood Meadow,PRESENT,NA,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,1182257364,Big Basin SP - Redwood Meadow,PRESENT,1,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,1181551372,Big Basin SP - Redwood Meadow,PRESENT,NA,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22308,37.171207,1181549937,Big Basin SP - Redwood Meadow,PRESENT,NA,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22457,37.17215,579660896,SCZ FBMP BIGB 3,PRESENT,6,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22457,37.17215,579659667,SCZ FBMP BIGB 3,PRESENT,6,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.212,37.172424,1402073763,Big Basin SP - Campground Loop,PRESENT,6,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.212,37.172424,1402072329,Big Basin SP - Campground Loop,PRESENT,NA,2008,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.23144,37.172184,1405581919,SCZ FBMP STST 2,PRESENT,1,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.23144,37.172184,1405574663,SCZ FBMP STST 2,PRESENT,1,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22208,37.172672,4396019765,Big Basin SP--headquarters,PRESENT,2,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22208,37.172672,4393839405,Big Basin SP--headquarters,PRESENT,2,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22208,37.172672,3628143148,Big Basin SP--headquarters,PRESENT,1,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.222084,37.17268,977175726,Big Basin SP - Headquarters Area,PRESENT,NA,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.222084,37.17268,953981204,Big Basin SP - Headquarters Area,PRESENT,20,1987,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.222084,37.17268,1402065965,Big Basin SP - Headquarters Area,PRESENT,NA,2005,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.222084,37.17268,1201889921,Big Basin SP - Headquarters Area,PRESENT,NA,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.222084,37.17268,1182257341,Big Basin SP - Headquarters Area,PRESENT,NA,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21942,37.1729,579661384,SCZ FBMP H236 23,PRESENT,3,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21942,37.1729,579661214,SCZ FBMP H236 23,PRESENT,3,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22633,37.173527,1343722163,"Big Basin SP, park headquarters and vicinity",PRESENT,6,2013,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22633,37.173527,1343709751,"Big Basin SP, park headquarters and vicinity",PRESENT,8,2013,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22633,37.173527,1343709690,"Big Basin SP, park headquarters and vicinity",PRESENT,6,2013,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22633,37.173527,1343708994,"Big Basin SP, park headquarters and vicinity",PRESENT,6,2013,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22633,37.173527,1343705575,"Big Basin SP, park headquarters and vicinity",PRESENT,6,2013,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22633,37.173527,1343331472,"Big Basin SP, park headquarters and vicinity",PRESENT,2,2012,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22633,37.173527,1343331418,"Big Basin SP, park headquarters and vicinity",PRESENT,2,2012,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22633,37.173527,1343297444,"Big Basin SP, park headquarters and vicinity",PRESENT,1,2012,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.21551,37.17396,3211556629,Big Basin Redwoods State Park - Opal Creek,PRESENT,1,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22333,37.17396,1412099477,SCZ FBMP BIGB 2,PRESENT,2,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22333,37.17396,1412098639,SCZ FBMP BIGB 2,PRESENT,2,2002,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.223434,37.17488,4205811995,Big Basin Redwoods SP Opal Cr. vic,PRESENT,4,1998,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.231995,37.17478,1405583065,SCZ FBMP STST 3,PRESENT,4,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.231995,37.17478,1405574831,SCZ FBMP STST 3,PRESENT,4,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.206535,37.175426,1202491490,Big Basin SP--Huckleberry Campground,PRESENT,1,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22162,37.17559,580988037,BBS 14-319 Stop 3,PRESENT,2,2011,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22162,37.17559,278040382,BBS 14-319 Stop 3,PRESENT,2,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22162,37.17559,277760461,BBS 14-319 Stop 3,PRESENT,2,2006,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22162,37.17559,272517075,BBS 14-319 Stop 3,PRESENT,2,1997,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22162,37.17559,272353221,BBS 14-319 Stop 3,PRESENT,2,2010,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22162,37.17559,1412223036,BBS 14-319 Stop 3,PRESENT,2,2003,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.23496,37.175465,1405573744,SCZ FBMP STST 4,PRESENT,4,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.23496,37.175465,1405569321,SCZ FBMP STST 4,PRESENT,4,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.20578,37.17605,1404612015,Big Basin SP - Huckleberry MAMU Station,PRESENT,NA,2001,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22163,37.17586,4332666824,Big Basin SP--North Escape Road (lower picnic area),PRESENT,6,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22163,37.17586,4224567309,Big Basin SP--North Escape Road (lower picnic area),PRESENT,3,2021,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22213,37.17605,579659600,SCZ FBMP BIGB 1,PRESENT,1,2004,HUMAN_OBSERVATION,CLO
Brachyramphus marmoratus,-122.22213,37.17605,579659475,SCZ FBMP BIGB 1,PRESENT,1,2004,HUMAN_OBSERVATION,CLO
